,Tweets,id,lens,date,place,coordinateS,lang,source,likes,retweets
78,b'RT @News18Odia: \xe0\xac\xaa\xe0\xac\xbf\xe0\xac\xa4\xe0\xac\xbe\xe0\xac\xae\xe0\xac\xbe\xe0\xac\xa4\xe0\xac\xbe\xe0\xac\x99\xe0\xad\x8d\xe0\xac\x95 \xe0\xac\xae\xe0\xad\x83\xe0\xac\xa4\xe0\xad\x8d\xe0\xad\x9f\xe0\xad\x81 \xe0\xac\xaa\xe0\xac\xb0\xe0\xad\x87 \xe0\xac\xad\xe0\xac\xbe\xe0\xac\x87 \xe0\xac\x93 \xe0\xac\xad\xe0\xac\xbe\xe0\xac\x89\xe0\xac\x9c\xe0\xac\x99\xe0\xad\x8d\xe0\xac\x95 \xe0\xac\xa8\xe0\xac\xbf\xe0\xac\xb0\xe0\xad\x8d\xe0\xac\xaf\xe0\xad\x8d\xe0\xad\x9f\xe0\xac\xbe\xe0\xac\xa4\xe0\xac\xa8\xe0\xac\xbe \xe0\xac\xb8\xe0\xac\xb9\xe0\xac\xbf \xe0\xac\xa8 \xe0\xac\xaa\xe0\xac\xbe\xe0\xac\xb0\xe0\xac\xbf \xe0\xac\x98\xe0\xac\xb0 \xe0\xac\x9b\xe0\xac\xbe\xe0\xac\xa1\xe0\xac\xbc\xe0\xac\xbf \xe0\xac\xaa\xe0\xac\xb3\xe0\xac\xbe\xe0\xac\x87 \xe0\xac\x86\xe0\xac\xb8\xe0\xac\xbf\xe0\xac\xa5\xe0\xac\xbf\xe0\xac\xac\xe0\xac\xbe \xe0\xad\xa8\xe0\xad\xa6-\xe0\xac\xac\xe0\xac\xb0\xe0\xad\x8d\xe0\xac\xb7\xe0\xad\x80\xe0\xad\x9f\xe0\xac\xbe \xe0\xac\xaf\xe0\xad\x81\xe0\xac\xac\xe0\xac\xa4\xe0\xad\x80\xe0\xac\x95\xe0\xad\x81 \xe0\xac\x9d\xe0\xac\xbe\xe0\xac\xb0\xe0\xac\xb8\xe0\xad\x81\xe0\xac\x97\xe0\xad\x81\xe0\xac\xa1\xe0\xac\xbc\xe0\xac\xbe \xe0\xac\xb0\xe0\xad\x87\xe0\xac\xb3 \xe0\xac\xb7\xe0\xad\x8d\xe0\xac\x9f\xe0\xad\x87\xe0\xac\xb8\xe0\xac\xa8\xe2\x80\xa6',1.39071E+18,139,07-05-2021 16:56,,,or,Twitter for Android,0,3
79,"b'RT @tsearaia: Using z political, moral &amp; ethical bankruptcy of z genocidal &amp; terrorist #TPLF tribal junta apparatchiks, @martinplaut &amp; @Dan\xe2\x80\xa6'",1.39071E+18,152,07-05-2021 16:53,,,en,Twitter for iPhone,0,7
80,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1.39071E+18,140,07-05-2021 16:52,,,en,Twitter Web App,0,10365
81,b'RT @News18Odia: \xe0\xac\xaa\xe0\xac\xbf\xe0\xac\xa4\xe0\xac\xbe\xe0\xac\xae\xe0\xac\xbe\xe0\xac\xa4\xe0\xac\xbe\xe0\xac\x99\xe0\xad\x8d\xe0\xac\x95 \xe0\xac\xae\xe0\xad\x83\xe0\xac\xa4\xe0\xad\x8d\xe0\xad\x9f\xe0\xad\x81 \xe0\xac\xaa\xe0\xac\xb0\xe0\xad\x87 \xe0\xac\xad\xe0\xac\xbe\xe0\xac\x87 \xe0\xac\x93 \xe0\xac\xad\xe0\xac\xbe\xe0\xac\x89\xe0\xac\x9c\xe0\xac\x99\xe0\xad\x8d\xe0\xac\x95 \xe0\xac\xa8\xe0\xac\xbf\xe0\xac\xb0\xe0\xad\x8d\xe0\xac\xaf\xe0\xad\x8d\xe0\xad\x9f\xe0\xac\xbe\xe0\xac\xa4\xe0\xac\xa8\xe0\xac\xbe \xe0\xac\xb8\xe0\xac\xb9\xe0\xac\xbf \xe0\xac\xa8 \xe0\xac\xaa\xe0\xac\xbe\xe0\xac\xb0\xe0\xac\xbf \xe0\xac\x98\xe0\xac\xb0 \xe0\xac\x9b\xe0\xac\xbe\xe0\xac\xa1\xe0\xac\xbc\xe0\xac\xbf \xe0\xac\xaa\xe0\xac\xb3\xe0\xac\xbe\xe0\xac\x87 \xe0\xac\x86\xe0\xac\xb8\xe0\xac\xbf\xe0\xac\xa5\xe0\xac\xbf\xe0\xac\xac\xe0\xac\xbe \xe0\xad\xa8\xe0\xad\xa6-\xe0\xac\xac\xe0\xac\xb0\xe0\xad\x8d\xe0\xac\xb7\xe0\xad\x80\xe0\xad\x9f\xe0\xac\xbe \xe0\xac\xaf\xe0\xad\x81\xe0\xac\xac\xe0\xac\xa4\xe0\xad\x80\xe0\xac\x95\xe0\xad\x81 \xe0\xac\x9d\xe0\xac\xbe\xe0\xac\xb0\xe0\xac\xb8\xe0\xad\x81\xe0\xac\x97\xe0\xad\x81\xe0\xac\xa1\xe0\xac\xbc\xe0\xac\xbe \xe0\xac\xb0\xe0\xad\x87\xe0\xac\xb3 \xe0\xac\xb7\xe0\xad\x8d\xe0\xac\x9f\xe0\xad\x87\xe0\xac\xb8\xe0\xac\xa8\xe2\x80\xa6',1.39071E+18,139,07-05-2021 16:51,,,or,Twitter for Android,0,3
82,b'\xe0\xac\xaa\xe0\xac\xbf\xe0\xac\xa4\xe0\xac\xbe\xe0\xac\xae\xe0\xac\xbe\xe0\xac\xa4\xe0\xac\xbe\xe0\xac\x99\xe0\xad\x8d\xe0\xac\x95 \xe0\xac\xae\xe0\xad\x83\xe0\xac\xa4\xe0\xad\x8d\xe0\xad\x9f\xe0\xad\x81 \xe0\xac\xaa\xe0\xac\xb0\xe0\xad\x87 \xe0\xac\xad\xe0\xac\xbe\xe0\xac\x87 \xe0\xac\x93 \xe0\xac\xad\xe0\xac\xbe\xe0\xac\x89\xe0\xac\x9c\xe0\xac\x99\xe0\xad\x8d\xe0\xac\x95 \xe0\xac\xa8\xe0\xac\xbf\xe0\xac\xb0\xe0\xad\x8d\xe0\xac\xaf\xe0\xad\x8d\xe0\xad\x9f\xe0\xac\xbe\xe0\xac\xa4\xe0\xac\xa8\xe0\xac\xbe \xe0\xac\xb8\xe0\xac\xb9\xe0\xac\xbf \xe0\xac\xa8 \xe0\xac\xaa\xe0\xac\xbe\xe0\xac\xb0\xe0\xac\xbf \xe0\xac\x98\xe0\xac\xb0 \xe0\xac\x9b\xe0\xac\xbe\xe0\xac\xa1\xe0\xac\xbc\xe0\xac\xbf \xe0\xac\xaa\xe0\xac\xb3\xe0\xac\xbe\xe0\xac\x87 \xe0\xac\x86\xe0\xac\xb8\xe0\xac\xbf\xe0\xac\xa5\xe0\xac\xbf\xe0\xac\xac\xe0\xac\xbe \xe0\xad\xa8\xe0\xad\xa6-\xe0\xac\xac\xe0\xac\xb0\xe0\xad\x8d\xe0\xac\xb7\xe0\xad\x80\xe0\xad\x9f\xe0\xac\xbe \xe0\xac\xaf\xe0\xad\x81\xe0\xac\xac\xe0\xac\xa4\xe0\xad\x80\xe0\xac\x95\xe0\xad\x81 \xe0\xac\x9d\xe0\xac\xbe\xe0\xac\xb0\xe0\xac\xb8\xe0\xad\x81\xe0\xac\x97\xe0\xad\x81\xe0\xac\xa1\xe0\xac\xbc\xe0\xac\xbe \xe0\xac\xb0\xe0\xad\x87\xe0\xac\xb3 \xe0\xac\xb7\xe0\xad\x8d\xe0\xac\x9f\xe0\xad\x87\xe0\xac\xb8\xe0\xac\xa8 \xe0\xac\xa8\xe0\xac\xbf\xe0\xac\x95\xe0\xac\x9f\xe0\xac\xb0\xe0\xad\x87 \xe0\xac\x8f\xe0\xac\x95 \xe0\xac\xaa\xe0\xac\xb0\xe0\xac\xbf\xe0\xac\xa4\xe0\xad\x8d\xe0\xad\x9f\xe0\xac\x95\xe0\xad\x8d\xe0\xac\xa4 \xe0\xac\x98\xe0\xac\xb0\xe0\xad\x87 \xe0\xac\xac\xe0\xac\xb3\xe0\xac\xbe\xe0\xac\xa4\xe0\xad\x8d\xe0\xac\x95\xe0\xac\xbe\xe0\xac\xb0 \xe0\xac\x95\xe0\xac\xb0\xe0\xac\xbf\xe0\xac\xa5\xe0\xac\xbf\xe0\xac\xb2\xe0\xad\x87 \xe0\xac\xa6\xe0\xad\x81\xe0\xac\x87 \xe0\xac\x9c\xe0\xac\xa3 \xe0\xac\xaf\xe0\xad\x81\xe0\xac\xac\xe0\xac\x95 \xe0\xa5\xa4 @anandstdas #Odisha #Jharsuguda #rape #crime #woman #Police\n\n\xe0\xac\xaa\xe0\xac\xa2\xe0\xac\xbc\xe0\xac\xa8\xe0\xad\x8d\xe0\xac\xa4\xe0\xad\x81 \xe0\xac\xaa\xe0\xad\x82\xe0\xac\xb0\xe0\xac\xbe \xe0\xac\x96\xe0\xac\xac\xe0\xac\xb0:https://t.co/lScv4oA8qY',1.39071E+18,279,07-05-2021 16:51,,,or,Twitter Web App,7,3
83,b'RT @GistHubNaija: Schoolchildren sing songs teaching them about sexual harassment.\n#ogba #Orlu #rape #DavidoAt10 #Kroos #ISIS https://t.co/\xe2\x80\xa6',1.39071E+18,140,07-05-2021 16:44,,,en,Twitter for Android,0,7
84,"b'RT @EmotionalSiyapa: \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa7 \xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\x96\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x87 \xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb7\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x95,\n\xe0\xa4\xb0\xe0\xa4\xac \xe0\xa4\xb2\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa5\x8b \xe0\xa4\xab\xe0\xa4\xbf\xe0\xa4\xb0 \xe0\xa4\x85\xe0\xa4\xb5\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x8f\xe0\xa4\x95 ,\n\xe0\xa4\xab\xe0\xa4\xbf\xe0\xa4\xb0 \xe0\xa4\x97\xe0\xa5\x8c\xe0\xa4\xb0\xe0\xa4\xb5 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xb9 \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x87 \n\xe0\xa5\xa4\xe0\xa5\xa4 \xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 \xe0\xa4\xa5\xe0\xa4\xbe \xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe\n\xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\x97\xe0\xa4\xa4 \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa5\xa4\xe0\xa5\xa4\n#Hat\xe2\x80\xa6'",1.39071E+18,140,07-05-2021 16:41,,,hi,Twitter for Android,0,3
85,b'RT @KaurAbuseNWork: Victims of sexual assault have been coming forward to us in a relation to a Gurdwara in Derby. This case ranks as one o\xe2\x80\xa6',1.39071E+18,140,07-05-2021 16:30,,,en,Twitter Web App,0,67
86,b'RT @leslierenfrew: #Rape - date rape - sexual assault - assault - molestation. See what they did there? Note who benefitted \n #LanguageMatt\xe2\x80\xa6',1.3907E+18,140,07-05-2021 16:24,,,en,Twitter Web App,0,2
87,b'If a ladies rape a guy and she get pregnant..is the guy responsible for the pregnant?\n#rape #EndSARS #MeToo #NaijaPatriotReport #sweatone',1.3907E+18,137,07-05-2021 16:17,,,en,Twitter for iPhone,0,0
88,b'Sexual Assault of Men Played for Laughs - Part 2 Female Perpetrators \xf0\x9f\x8e\xac https://t.co/vDGhF7PsCf #mentoo #sexualassault #justice #good #Entertainment #hollywood #rape #notfunny #message #industry #films #good #people #genre #abusehasnogender #metoo #watch #important #media #sad',1.3907E+18,276,07-05-2021 16:11,,,en,Twitter for iPhone,0,0
89,"b'RT @Mehwishkakakhel: In cases of #Rape, the conviction rate is very Low. With the special courts established under Anti Rape Ordinance, the\xe2\x80\xa6'",1.3907E+18,140,07-05-2021 16:11,,,en,Twitter for Android,0,2
90,b'RT @zeerajasthan_: \xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x97 \xe0\xa4\xac\xe0\xa4\x9a\xe0\xa5\x8d\xe0\xa4\x9a\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x9c\xe0\xa4\xac\xe0\xa4\xb0\xe0\xa4\xa8 \xe0\xa4\x9d\xe0\xa5\x8b\xe0\xa4\xaa\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb2\xe0\xa5\x87 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\x89\xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa5 \xe0\xa4\xa6\xe0\xa5\x81\xe0\xa4\xb7\xe0\xa5\x8d\xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xae \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa5\x87 \xe0\xa4\x86\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\xaa\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\xa4\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\xa5\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\xb8 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x97\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa4\xab\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xb2\xe0\xa4\xbf\xe2\x80\xa6',1.3907E+18,140,07-05-2021 16:05,,,hi,Twitter for Android,0,2
91,b'RT @EndBlasphemylws: Do ppl really now how it must be for #minorities to live in #Pakistan ? #allegedblasphemy #forcedconversion #jobdiscri\xe2\x80\xa6',1.3907E+18,140,07-05-2021 15:57,,,en,Twitter Web App,0,9
92,"b'Did you know? Sexual predators often have strong impulse control, and plan and stalk their victims in advance.\n#SexualAssault #Rape #CommunityAgainstViolence #LibertyLaw\nhttps://t.co/tFCmrh3NpP'",1.3907E+18,193,07-05-2021 15:49,,,en,Twitter for Android,0,0
93,"b'RT @Tigray98440306: Many #rape victims of #Tigray have contracted sexually transmitted diseases, including #HIV., doctors say. Demand for #\xe2\x80\xa6'",1.3907E+18,140,07-05-2021 15:49,,,en,Twitter Web App,0,1
94,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39069E+18,144,07-05-2021 15:41,,,en,Twitter for iPhone,0,192
95,"b'I thought in this world "" HUMANITY ""\nIs 1st priority ,\nBut I was truly wrong ,\nMONEY ,\nFAME ,\nMURDER ,\nABUSING ,\nRAPE ,\nDEMOCRATIC PARTIES ,\n\nThis is not our culture I thought I \nLearn from the books and the holy books .\n\n#rape #HumanityFirst #Bengalisburning'",1.39069E+18,259,07-05-2021 15:41,,,en,Twitter for Android,0,0
96,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1.39069E+18,140,07-05-2021 15:41,,,en,Twitter for Android,0,288
97,b'RT @KaurAbuseNWork: Victims of sexual assault have been coming forward to us in a relation to a Gurdwara in Derby. This case ranks as one o\xe2\x80\xa6',1.39069E+18,140,07-05-2021 15:35,,,en,Twitter for iPhone,0,67
98,"b'Many #rape victims of #Tigray have contracted sexually transmitted diseases, including #HIV., doctors say. Demand for #abortions and emergency contraceptives has risen. #TigrayWarRapeVictims #WeaponizedRape @UN @Haavisto @EUCouncil @AnnLinde @USAmbUN https://t.co/Qfc9uAJQGd'",1.39069E+18,274,07-05-2021 15:24,,,en,Twitter Web App,1,1
99,"b""RT @MeGautamSingh: @narendramodi ji &amp; @AmitShah ji\nDeath is acceptable but #Rape is Intolerable. Our sisters are our culture we can't toler\xe2\x80\xa6""",1.39069E+18,144,07-05-2021 15:24,,,en,Twitter for Android,0,1
100,"b'Ogun Commissioner who was accused of attempted rape, secretly resigns from office.\nRead Details: https://t.co/Cs7d6gd96B\n\n#ScooperNG\n#Rape\nRead Trending News On Scooper https://t.co/btBs5nq3lD'",1.39069E+18,192,07-05-2021 15:15,,,en,Twitter for Android,0,0
101,"b""@narendramodi ji &amp; @AmitShah ji\nDeath is acceptable but #Rape is Intolerable. Our sisters are our culture we can't tolerate it. Plz do something. We had supported Narendra Modi not Gandhi enough is enough. You all are In power use it. \xf0\x9f\x99\x8f""",1.39069E+18,240,07-05-2021 15:14,,,en,Twitter for Android,1,1
102,b'#femicide #women #rape #violence #domesticviolence #sexualassault #politics #investigations #courts #police #justice #equity #MeToo #CallItFemicide #Cestunf\xc3\xa9micide https://t.co/lBYQfWnH2u',1.39069E+18,187,07-05-2021 15:12,,,und,Twitter Web App,0,0
103,b'RT @odd_joker: #\xe6\x97\xad\xe5\xb7\x9d\xe5\x87\x84\xe6\x83\xa8\xe3\x82\xa4\xe3\x82\xb8\xe3\x83\xa1\xe3\x81\xae\xe5\x8a\xa0\xe5\xae\xb3\xe8\x80\x85\xe3\x82\x92\xe8\xa8\xb1\xe3\x81\x99\xe3\x81\xaa \n#\xe6\x97\xad\xe5\xb7\x9d14\xe6\xad\xb3\xe5\xb0\x91\xe5\xa5\xb3\xe3\x82\xa4\xe3\x82\xb8\xe3\x83\xa1\xe5\x87\x8d\xe6\xad\xbb\xe4\xba\x8b\xe4\xbb\xb6 \n#\xe6\x97\xad\xe5\xb7\x9d\xe5\xa5\xb3\xe5\xad\x90\xe4\xb8\xad\xe5\xad\xa6\xe7\x94\x9f\xe8\x87\xaa\xe6\xae\xba\xe3\x82\x92\xe9\xa2\xa8\xe5\x8c\x96\xe3\x81\x95\xe3\x81\x9b\xe3\x81\xaa\xe3\x81\x84 \n#GirlsDeathInJapan\n#ChildSexualAssalt\n#Japan\n#rape\n#suicide\n#Assailant\xe2\x80\xa6',1.39069E+18,140,07-05-2021 15:10,,,und,Twitter for iPhone,0,2
104,"b'RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK\nBradford County District Attorney Chad Michael Salsman, 44, was charged Wednes\xe2\x80\xa6'",1.39069E+18,140,07-05-2021 15:10,,,en,Twitter Web App,0,203
105,b'#\xe6\x97\xad\xe5\xb7\x9d\xe5\x87\x84\xe6\x83\xa8\xe3\x82\xa4\xe3\x82\xb8\xe3\x83\xa1\xe3\x81\xae\xe5\x8a\xa0\xe5\xae\xb3\xe8\x80\x85\xe3\x82\x92\xe8\xa8\xb1\xe3\x81\x99\xe3\x81\xaa \n#\xe6\x97\xad\xe5\xb7\x9d14\xe6\xad\xb3\xe5\xb0\x91\xe5\xa5\xb3\xe3\x82\xa4\xe3\x82\xb8\xe3\x83\xa1\xe5\x87\x8d\xe6\xad\xbb\xe4\xba\x8b\xe4\xbb\xb6 \n#\xe6\x97\xad\xe5\xb7\x9d\xe5\xa5\xb3\xe5\xad\x90\xe4\xb8\xad\xe5\xad\xa6\xe7\x94\x9f\xe8\x87\xaa\xe6\xae\xba\xe3\x82\x92\xe9\xa2\xa8\xe5\x8c\x96\xe3\x81\x95\xe3\x81\x9b\xe3\x81\xaa\xe3\x81\x84 \n#GirlsDeathInJapan\n#ChildSexualAssalt\n#Japan\n#rape\n#suicide\n#AssailantsNotPunished\n#TimeToSaveChildren\n#FightForSaaya\n#JapaneseJuvenileLawAlwaysProtectsNotVictimsButAssailants https://t.co/Bfk7dkX3WK',1.39069E+18,253,07-05-2021 15:10,,,und,Twitter Web App,2,2
106,b'RT @GistHubNaija: Schoolchildren sing songs teaching them about sexual harassment.\n#ogba #Orlu #rape #DavidoAt10 #Kroos #ISIS https://t.co/\xe2\x80\xa6',1.39068E+18,140,07-05-2021 15:07,,,en,Twitter for Android,0,7
107,"b'RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK\nBradford County District Attorney Chad Michael Salsman, 44, was charged Wednes\xe2\x80\xa6'",1.39068E+18,140,07-05-2021 15:07,,,en,Twitter Web App,0,203
108,"b'Hi Mike \xf0\x9f\x91\x8b  ,  yes, I suppose in many ways I have personally but unfortunately still trying to hold #trucking industry accountable for their #rape problem but the enablers are very much the majority \xf0\x9f\x99\x81 https://t.co/VRLJDayGj5'",1.39068E+18,223,07-05-2021 15:04,,,en,Twitter for Android,5,1
109,"b'RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK\nBradford County District Attorney Chad Michael Salsman, 44, was charged Wednes\xe2\x80\xa6'",1.39068E+18,140,07-05-2021 15:03,,,en,Twitter for Android,0,203
110,"b""@BusinessInsider Dirty gold miners #rape the earth and poison our oceans' #whales with mercury and other #contaminants. They are Earth #rapists. #Gold and #goldmining should be illegal and will hopefully be supplanted by #Bitcoin as a store of value in the new age.""",1.39068E+18,265,07-05-2021 15:03,,,en,Twitter for Android,0,0
111,"b""Dear CM @MamataOfficial, @BanglarGorboMB,\n\nI'm requesting you to Punish those criminals of Saswati Jana #rape &amp; #murder case.\n\n@idevadhikari, @TheBongGuy, @jeet30, @ItsYourDev please help us to deliver our massage to the government \xf0\x9f\x99\x8f\n\n#justice_for_saswati\n#hang_on_repiest""",1.39068E+18,276,07-05-2021 15:02,,,en,Twitter for Android,1,1
112,"b'RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK\nBradford County District Attorney Chad Michael Salsman, 44, was charged Wednes\xe2\x80\xa6'",1.39068E+18,140,07-05-2021 15:00,,,en,Twitter for iPhone,0,203
113,"b""Man in his 40s 'pushed to ground and raped' on footpath near nature reserve https://t.co/ncBugyQEYn #Middlesbrough #rape""",1.39068E+18,120,07-05-2021 14:59,,,en,Twitter Web App,0,0
114,b'RT @KaurAbuseNWork: Victims of sexual assault have been coming forward to us in a relation to a Gurdwara in Derby. This case ranks as one o\xe2\x80\xa6',1.39068E+18,140,07-05-2021 14:58,,,en,Twitter for iPhone,0,67
115,"b'RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK\nBradford County District Attorney Chad Michael Salsman, 44, was charged Wednes\xe2\x80\xa6'",1.39068E+18,140,07-05-2021 14:55,,,en,Twitter for iPhone,0,203
116,"b'RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK\nBradford County District Attorney Chad Michael Salsman, 44, was charged Wednes\xe2\x80\xa6'",1.39068E+18,140,07-05-2021 14:55,,,en,Twitter Web App,0,203
117,"b'Beyond comprehension that an #interpreter charged with #rape is allowed to keep on working in court, as if nothing happened! https://t.co/ofxBbxKVFD'",1.39068E+18,148,07-05-2021 14:44,,,en,Twitter Web App,0,0
118,"b'I agree. Anyone is a potential rapist. Most of the cases the rapist is a friend, a relative, the guy next door. So , be careful \n#\xce\xb2\xce\xb9\xce\xb1\xcf\x83\xce\xbc\xcf\x8c\xcf\x82 #rape https://t.co/agfTw0popo'",1.39068E+18,167,07-05-2021 14:42,,,en,Twitter for Android,1,0
119,"b""2/ For those of you who don't know: it's perfectly okay and also legal.\n\nIt is unclear why the #women kept talking to the men.\n\nBut feeling uncomfortable is kinda like #rape.\n\n#Feminists have been kind enough to let us know that much.\n\n#metooboohoohoo\n\n#MeToo #matthewperry #woman""",1.39068E+18,280,07-05-2021 14:33,,,en,Twitter for Android,0,0
120,b'#women \n#girl \n#rape https://t.co/1yrIWlrV7E',1.39068E+18,44,07-05-2021 14:31,,,und,Twitter for Android,1,0
121,b'RT @GistHubNaija: Schoolchildren sing songs teaching them about sexual harassment.\n#ogba #Orlu #rape #DavidoAt10 #Kroos #ISIS https://t.co/\xe2\x80\xa6',1.39068E+18,140,07-05-2021 14:30,,,en,Twitter for Android,0,7
122,b'RT @GistHubNaija: Schoolchildren sing songs teaching them about sexual harassment.\n#ogba #Orlu #rape #DavidoAt10 #Kroos #ISIS https://t.co/\xe2\x80\xa6',1.39067E+18,140,07-05-2021 14:27,,,en,Twitter for iPhone,0,7
123,"b'RT @freetgry4flawer: Many #rape victims of #Tigray have contracted sexually transmitted diseases, including #HIV., doctors say. Demand for\xe2\x80\xa6'",1.39067E+18,139,07-05-2021 14:20,,,en,Twitter for Android,0,1
124,b'Schoolchildren sing songs teaching them about sexual harassment.\n#ogba #Orlu #rape #DavidoAt10 #Kroos #ISIS https://t.co/74D5UVhuzE',1.39067E+18,131,07-05-2021 14:19,,,en,Twitter for Android,29,7
125,b'\xec\x98\xa4\xeb\x8a\x98\xec\x9d\x80 \xed\x95\x98\xea\xb8\xb0\xec\x8b\xab\xec\x9d\x80\xeb\x8d\xb0\xeb\x8f\x84\n\xea\xb0\x95\xec\xa0\x9c\xeb\xa1\x9c \xeb\xb2\x97\xea\xb2\xa8\xec\xa7\x80\xea\xb3\xa0 \xec\x8b\xb6\xec\x9d\x80 \xea\xb7\xb8\xeb\x9f\xb0 \xeb\xb0\xa4\n#\xeb\xa0\x88\xec\x9d\xb4\xed\x94\x84 #\xed\x8e\xa8\xec\x84\xad #\xec\x84\xb9\xed\x8a\xb8 #\xec\x95\xbc\xeb\xb0\xa4 #rape',1.39067E+18,50,07-05-2021 14:14,,,ko,Twitter for Android,6,0
126,b'RT @Ethiopia_Abebe: Sexual violence victims in Tigray struggle with psychological impact #TigrayGenocide #WeaponizedRape #SexualAssault #SG\xe2\x80\xa6',1.39067E+18,140,07-05-2021 14:13,,,en,Twitter for Android,0,4
127,"b'Many #rape victims of #Tigray have contracted sexually transmitted diseases, including #HIV., doctors say. Demand for #abortions and emergency contraceptives has risen. #TigrayWarRapeVictims #WeaponizedRape @UN @Haavisto @EUCouncil @AnnLinde @USAmbUN https://t.co/hVwln0W7jR'",1.39067E+18,274,07-05-2021 14:12,,,en,Twitter for Android,0,1
128,"b'RT @ReadingIsOurPas: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message\xe2\x80\xa6'",1.39067E+18,139,07-05-2021 14:10,,,en,Twitter for Android,0,36
129,b'RT @JusticeOzzie: @Teapot_Lady @JonesHowdareyou EXACTLY! Christian Porter has looked like he\xe2\x80\x99s been psychologically carting around closets\xe2\x80\xa6',1.39067E+18,139,07-05-2021 14:10,,,en,Twitter Web App,0,6
